gene,GH,AN,MH,US,sum,max_PBE,max_PBE_pop
Zm00001d011644,1,1,1,0,3,1.00242644234479,MH
Zm00001d012736,1,0,1,1,3,1.00242644234479,MH
Zm00001d012737,1,0,1,1,3,1.00242644234479,MH
Zm00001d012738,1,0,1,1,3,1.00242644234479,MH
Zm00001d012740,1,0,1,1,3,1.00242644234479,MH
Zm00001d028311,0,1,1,1,3,1.00178971128837,US
Zm00001d033397,1,1,0,1,3,1.00178971128837,US
Zm00001d025962,0,1,1,1,3,1.00178971128837,US
Zm00001d025963,0,1,1,1,3,1.00178971128837,US
Zm00001d051576,1,0,1,1,3,1.00178971128837,US
Zm00001d053086,0,1,1,1,3,1.00178971128837,US
Zm00001d053087,0,1,1,1,3,1.00178971128837,US
Zm00001d017204,0,1,1,1,3,1.00178971128837,US
Zm00001d035012,0,1,1,1,3,1.00178971128837,US
Zm00001d011563,1,0,1,1,3,1.00178971128837,US
Zm00001d011564,1,0,1,1,3,1.00178971128837,US
Zm00001d047240,1,0,1,1,3,1.00178971128837,US
Zm00001d047241,1,0,1,1,3,1.00178971128837,US
Zm00001d033228,1,0,1,1,3,0.999989393496317,MH
Zm00001d033229,1,0,1,1,3,0.999989393496317,MH
Zm00001d033230,1,0,1,1,3,0.999989393496317,MH
Zm00001d043240,1,1,1,0,3,0.999989393496317,MH
Zm00001d048899,1,0,1,1,3,0.999989393496317,MH
Zm00001d014645,1,1,1,0,3,0.999989393496317,MH
Zm00001d014953,1,0,1,1,3,0.999989393496317,MH
Zm00001d038193,0,1,1,1,3,0.999989393496317,MH
Zm00001d038194,0,1,1,1,3,0.999989393496317,MH
Zm00001d038274,1,0,1,1,3,0.999989393496317,MH
Zm00001d021305,0,1,1,1,3,0.999989393496317,MH
Zm00001d021306,0,1,1,1,3,0.999989393496317,MH
Zm00001d036530,0,1,1,1,3,0.99372899090892,AN
Zm00001d032219,1,1,0,1,3,0.991885260911239,GH
Zm00001d004340,1,0,1,1,3,0.991885260911239,GH
Zm00001d005528,1,1,1,0,3,0.991885260911239,GH
Zm00001d007706,1,1,0,1,3,0.991885260911239,GH
Zm00001d007707,1,1,0,1,3,0.991885260911239,GH
Zm00001d007709,1,1,1,0,3,0.991885260911239,GH
Zm00001d040619,1,0,1,1,3,0.991885260911239,GH
Zm00001d012932,1,1,1,0,3,0.991885260911239,GH
Zm00001d039050,1,0,1,1,3,0.991885260911239,GH
Zm00001d021494,1,1,1,0,3,0.991885260911239,GH
Zm00001d008932,1,0,1,1,3,0.991885260911239,GH
Zm00001d008933,1,0,1,1,3,0.991885260911239,GH
Zm00001d010579,1,0,1,1,3,0.991885260911239,GH
Zm00001d010655,1,0,1,1,3,0.991885260911239,GH
Zm00001d010656,1,0,1,1,3,0.991885260911239,GH
Zm00001d045909,1,0,1,1,3,0.991885260911239,GH
Zm00001d045910,1,0,1,1,3,0.991885260911239,GH
Zm00001d033149,1,1,0,1,3,0.990944237419547,US
Zm00001d033150,1,1,0,1,3,0.990944237419547,US
Zm00001d033152,1,1,0,1,3,0.990944237419547,US
Zm00001d049774,1,0,1,1,3,0.990944237419547,US
Zm00001d012811,1,0,1,1,3,0.990944237419547,US
Zm00001d012812,1,0,1,1,3,0.990944237419547,US
Zm00001d017638,1,0,1,1,3,0.990944237419547,US
Zm00001d038377,0,1,1,1,3,0.990944237419547,US
Zm00001d038378,0,1,1,1,3,0.990944237419547,US
Zm00001d038379,0,1,1,1,3,0.990944237419547,US
Zm00001d038380,0,1,1,1,3,0.990944237419547,US
Zm00001d032764,0,1,1,1,3,0.990070519273174,AN
Zm00001d022625,1,1,0,1,3,0.990070519273174,AN
Zm00001d031913,1,1,0,1,3,0.983095032899096,US
Zm00001d034196,0,1,1,1,3,0.983095032899096,US
Zm00001d034892,1,0,1,1,3,0.983095032899096,US
Zm00001d034893,1,0,1,1,3,0.983095032899096,US
Zm00001d034894,1,0,1,1,3,0.983095032899096,US
Zm00001d023462,0,1,1,1,3,0.983095032899096,US
Zm00001d025365,1,1,0,1,3,0.983095032899096,US
Zm00001d025366,1,1,0,1,3,0.983095032899096,US
Zm00001d044184,0,1,1,1,3,0.983095032899096,US
Zm00001d044185,0,1,1,1,3,0.983095032899096,US
Zm00001d044186,0,1,1,1,3,0.983095032899096,US
Zm00001d044187,0,1,1,1,3,0.983095032899096,US
Zm00001d053657,0,1,1,1,3,0.983095032899096,US
Zm00001d053658,0,1,1,1,3,0.983095032899096,US
Zm00001d017454,1,0,1,1,3,0.983095032899096,US
Zm00001d017455,1,0,1,1,3,0.983095032899096,US
Zm00001d008248,1,0,1,1,3,0.983095032899096,US
Zm00001d009167,0,1,1,1,3,0.983095032899096,US
Zm00001d045383,1,0,1,1,3,0.983095032899096,US
Zm00001d045384,1,0,1,1,3,0.983095032899096,US
Zm00001d045385,1,0,1,1,3,0.983095032899096,US
Zm00001d045654,1,0,1,1,3,0.983095032899096,US
Zm00001d045655,1,0,1,1,3,0.983095032899096,US
Zm00001d027271,1,0,1,1,3,0.982049291078671,US
Zm00001d007572,1,0,1,1,3,0.982049291078671,US
Zm00001d050459,1,0,1,1,3,0.982049291078671,US
Zm00001d050460,1,0,1,1,3,0.982049291078671,US
Zm00001d014447,1,0,1,1,3,0.982049291078671,US
Zm00001d017642,1,0,1,1,3,0.982049291078671,US
Zm00001d019944,0,1,1,1,3,0.982049291078671,US
Zm00001d029233,0,1,1,1,3,0.980416406640329,AN
Zm00001d029234,0,1,1,1,3,0.980416406640329,AN
Zm00001d029235,0,1,1,1,3,0.980416406640329,AN
Zm00001d033777,0,1,1,1,3,0.980416406640329,AN
Zm00001d005305,1,1,1,0,3,0.980416406640329,AN
Zm00001d005306,1,1,1,0,3,0.980416406640329,AN
Zm00001d044338,0,1,1,1,3,0.980416406640329,AN
Zm00001d044339,0,1,1,1,3,0.980416406640329,AN
Zm00001d051457,0,1,1,1,3,0.980416406640329,AN
Zm00001d051458,0,1,1,1,3,0.980416406640329,AN
Zm00001d053612,1,1,0,1,3,0.980416406640329,AN
Zm00001d053613,1,1,0,1,3,0.980416406640329,AN
Zm00001d017445,1,1,1,0,3,0.980416406640329,AN
Zm00001d017448,1,1,1,0,3,0.980416406640329,AN
Zm00001d037141,1,1,0,1,3,0.980416406640329,AN
Zm00001d037142,1,1,0,1,3,0.980416406640329,AN
Zm00001d038576,1,1,1,0,3,0.980416406640329,AN
Zm00001d038880,0,1,1,1,3,0.980416406640329,AN
Zm00001d021020,0,1,1,1,3,0.980416406640329,AN
Zm00001d021021,0,1,1,1,3,0.980416406640329,AN
Zm00001d008205,0,1,1,1,3,0.980416406640329,AN
Zm00001d011369,0,1,1,1,3,0.980416406640329,AN
Zm00001d011811,0,1,1,1,3,0.980416406640329,AN
Zm00001d011812,0,1,1,1,3,0.980416406640329,AN
Zm00001d011813,0,1,1,1,3,0.980416406640329,AN
Zm00001d045088,1,1,0,1,3,0.980416406640329,AN
Zm00001d045746,1,1,1,0,3,0.980416406640329,AN
Zm00001d048190,1,1,0,1,3,0.980416406640329,AN
Zm00001d048191,1,1,0,1,3,0.980416406640329,AN
Zm00001d025251,1,1,0,1,3,0.976989949160754,AN
Zm00001d025252,1,1,0,1,3,0.976989949160754,AN
Zm00001d039304,1,1,1,0,3,0.976989949160754,AN
Zm00001d039305,1,1,1,0,3,0.976989949160754,AN
Zm00001d042023,0,1,1,1,3,0.976989949160754,AN
Zm00001d042024,0,1,1,1,3,0.976989949160754,AN
Zm00001d042025,0,1,1,1,3,0.976989949160754,AN
Zm00001d042026,0,1,1,1,3,0.976989949160754,AN
Zm00001d044357,1,1,0,1,3,0.976989949160754,AN
Zm00001d044467,1,1,1,0,3,0.976989949160754,AN
Zm00001d044468,1,1,1,0,3,0.976989949160754,AN
Zm00001d044524,1,1,0,1,3,0.976989949160754,AN
Zm00001d044525,1,1,0,1,3,0.976989949160754,AN
Zm00001d038273,1,1,1,0,3,0.976989949160754,AN
Zm00001d034001,1,1,0,1,3,0.963606052970313,AN
Zm00001d034002,1,1,0,1,3,0.963606052970313,AN
Zm00001d031918,1,1,1,0,3,0.96248651436401,GH
Zm00001d024462,1,0,1,1,3,0.96248651436401,GH
Zm00001d024463,1,0,1,1,3,0.96248651436401,GH
Zm00001d024464,1,0,1,1,3,0.96248651436401,GH
Zm00001d025397,1,0,1,1,3,0.96248651436401,GH
Zm00001d025958,1,1,1,0,3,0.96248651436401,GH
Zm00001d026046,1,0,1,1,3,0.96248651436401,GH
Zm00001d026047,1,0,1,1,3,0.96248651436401,GH
Zm00001d005108,1,1,1,0,3,0.96248651436401,GH
Zm00001d005109,1,1,1,0,3,0.96248651436401,GH
Zm00001d006316,1,1,0,1,3,0.96248651436401,GH
Zm00001d043276,1,1,0,1,3,0.96248651436401,GH
Zm00001d050133,1,1,1,0,3,0.96248651436401,GH
Zm00001d051668,1,1,1,0,3,0.96248651436401,GH
Zm00001d051669,1,1,1,0,3,0.96248651436401,GH
Zm00001d051670,1,1,1,0,3,0.96248651436401,GH
Zm00001d052776,1,1,1,0,3,0.96248651436401,GH
Zm00001d052777,1,1,1,0,3,0.96248651436401,GH
Zm00001d053252,1,0,1,1,3,0.96248651436401,GH
Zm00001d053984,1,0,1,1,3,0.96248651436401,GH
Zm00001d013549,1,1,0,1,3,0.96248651436401,GH
Zm00001d013550,1,1,0,1,3,0.96248651436401,GH
Zm00001d013551,1,1,0,1,3,0.96248651436401,GH
Zm00001d013552,1,1,0,1,3,0.96248651436401,GH
Zm00001d013935,1,0,1,1,3,0.96248651436401,GH
Zm00001d015151,1,0,1,1,3,0.96248651436401,GH
Zm00001d037473,1,1,1,0,3,0.96248651436401,GH
Zm00001d037474,1,1,1,0,3,0.96248651436401,GH
Zm00001d039004,1,0,1,1,3,0.96248651436401,GH
Zm00001d039005,1,0,1,1,3,0.96248651436401,GH
Zm00001d020281,1,1,0,1,3,0.96248651436401,GH
Zm00001d020282,1,1,0,1,3,0.96248651436401,GH
Zm00001d020641,1,1,0,1,3,0.96248651436401,GH
Zm00001d020642,1,1,0,1,3,0.96248651436401,GH
Zm00001d010178,1,1,0,1,3,0.96248651436401,GH
Zm00001d048112,1,1,0,1,3,0.96248651436401,GH
Zm00001d012145,1,1,0,1,3,0.955613646249315,AN
Zm00001d049714,1,1,0,1,3,0.955400317822842,AN
Zm00001d049715,1,1,0,1,3,0.955400317822842,AN
Zm00001d002087,1,1,0,1,3,0.955195295008121,US
Zm00001d006236,1,1,0,1,3,0.955195295008121,US
Zm00001d006237,1,1,0,1,3,0.955195295008121,US
Zm00001d045182,0,1,1,1,3,0.955195295008121,US
Zm00001d045183,0,1,1,1,3,0.955195295008121,US
Zm00001d029030,0,1,1,1,3,0.951490539712896,US
Zm00001d029031,0,1,1,1,3,0.951490539712896,US
Zm00001d023929,1,1,0,1,3,0.951490539712896,US
Zm00001d043056,0,1,1,1,3,0.951490539712896,US
Zm00001d043057,0,1,1,1,3,0.951490539712896,US
Zm00001d017990,1,1,0,1,3,0.951490539712896,US
Zm00001d017991,1,1,0,1,3,0.951490539712896,US
Zm00001d017992,1,1,0,1,3,0.951490539712896,US
Zm00001d020702,1,0,1,1,3,0.951490539712896,US
Zm00001d011668,1,1,0,1,3,0.951490539712896,US
Zm00001d028599,0,1,1,1,3,0.950329587926983,AN
Zm00001d005536,0,1,1,1,3,0.950329587926983,AN
Zm00001d042879,0,1,1,1,3,0.950329587926983,AN
Zm00001d043392,1,1,1,0,3,0.950329587926983,AN
Zm00001d043393,1,1,1,0,3,0.950329587926983,AN
Zm00001d052636,1,1,0,1,3,0.950329587926983,AN
Zm00001d052728,1,1,0,1,3,0.950329587926983,AN
Zm00001d010481,0,1,1,1,3,0.950329587926983,AN
Zm00001d045763,1,1,0,1,3,0.950329587926983,AN
Zm00001d046621,1,1,0,1,3,0.950329587926983,AN
Zm00001d004747,1,1,1,0,3,0.949649284751821,AN
Zm00001d053233,0,1,1,1,3,0.949649284751821,AN
Zm00001d030407,1,1,0,1,3,0.948228224670478,AN
Zm00001d030421,0,1,1,1,3,0.948228224670478,AN
Zm00001d024909,1,1,1,0,3,0.948228224670478,AN
Zm00001d024910,1,1,1,0,3,0.948228224670478,AN
Zm00001d026241,1,1,1,0,3,0.948228224670478,AN
Zm00001d026337,1,1,1,0,3,0.948228224670478,AN
Zm00001d003127,1,1,1,0,3,0.948228224670478,AN
Zm00001d003513,0,1,1,1,3,0.948228224670478,AN
Zm00001d050293,1,1,1,0,3,0.948228224670478,AN
Zm00001d037343,0,1,1,1,3,0.948228224670478,AN
Zm00001d038199,1,1,0,1,3,0.948228224670478,AN
Zm00001d038200,1,1,0,1,3,0.948228224670478,AN
Zm00001d010535,0,1,1,1,3,0.948228224670478,AN
Zm00001d010536,0,1,1,1,3,0.948228224670478,AN
Zm00001d010537,0,1,1,1,3,0.948228224670478,AN
Zm00001d010538,0,1,1,1,3,0.948228224670478,AN
Zm00001d044838,0,1,1,1,3,0.948228224670478,AN
Zm00001d045570,1,1,0,1,3,0.948228224670478,AN
Zm00001d027855,1,0,1,1,3,0.947406583009813,US
Zm00001d033314,1,0,1,1,3,0.947406583009813,US
Zm00001d025757,1,0,1,1,3,0.947406583009813,US
Zm00001d051478,1,0,1,1,3,0.947406583009813,US
Zm00001d051794,1,0,1,1,3,0.947406583009813,US
Zm00001d051795,1,0,1,1,3,0.947406583009813,US
Zm00001d051796,1,0,1,1,3,0.947406583009813,US
Zm00001d051798,1,0,1,1,3,0.947406583009813,US
Zm00001d016850,1,0,1,1,3,0.947406583009813,US
Zm00001d016851,1,0,1,1,3,0.947406583009813,US
Zm00001d021908,1,0,1,1,3,0.947406583009813,US
Zm00001d021909,1,0,1,1,3,0.947406583009813,US
Zm00001d021910,1,0,1,1,3,0.947406583009813,US
Zm00001d021911,1,0,1,1,3,0.947406583009813,US
Zm00001d028999,0,1,1,1,3,0.945921755559496,MH
Zm00001d029449,1,0,1,1,3,0.945921755559496,MH
Zm00001d029451,1,0,1,1,3,0.945921755559496,MH
Zm00001d006194,1,0,1,1,3,0.945921755559496,MH
Zm00001d046763,1,0,1,1,3,0.945921755559496,MH
Zm00001d046764,1,0,1,1,3,0.945921755559496,MH
Zm00001d033231,0,1,1,1,3,0.943737898880605,US
Zm00001d005168,0,1,1,1,3,0.943737898880605,US
Zm00001d009222,1,1,0,1,3,0.943737898880605,US
Zm00001d009132,1,1,1,0,3,0.943534442698168,MH
Zm00001d009133,1,1,1,0,3,0.943534442698168,MH
Zm00001d009243,0,1,1,1,3,0.943534442698168,MH
Zm00001d046467,0,1,1,1,3,0.943534442698168,MH
Zm00001d033984,0,1,1,1,3,0.938743726360862,AN
Zm00001d034749,0,1,1,1,3,0.938743726360862,AN
Zm00001d034750,0,1,1,1,3,0.938743726360862,AN
Zm00001d034751,0,1,1,1,3,0.938743726360862,AN
Zm00001d046366,0,1,1,1,3,0.938743726360862,AN
Zm00001d030300,1,1,0,1,3,0.937860395467361,AN
Zm00001d027292,0,1,1,1,3,0.931677061207782,MH
Zm00001d027293,0,1,1,1,3,0.931677061207782,MH
Zm00001d032078,0,1,1,1,3,0.931677061207782,MH
Zm00001d032215,1,0,1,1,3,0.931677061207782,MH
Zm00001d033046,1,1,1,0,3,0.931677061207782,MH
Zm00001d033047,1,1,1,0,3,0.931677061207782,MH
Zm00001d033048,1,1,1,0,3,0.931677061207782,MH
Zm00001d023290,0,1,1,1,3,0.931677061207782,MH
Zm00001d023291,0,1,1,1,3,0.931677061207782,MH
Zm00001d005003,0,1,1,1,3,0.931677061207782,MH
Zm00001d043258,1,1,1,0,3,0.931677061207782,MH
Zm00001d043259,1,1,1,0,3,0.931677061207782,MH
Zm00001d044419,0,1,1,1,3,0.931677061207782,MH
Zm00001d044420,0,1,1,1,3,0.931677061207782,MH
Zm00001d037758,1,0,1,1,3,0.931677061207782,MH
Zm00001d037772,0,1,1,1,3,0.931677061207782,MH
Zm00001d038535,0,1,1,1,3,0.931677061207782,MH
Zm00001d038536,0,1,1,1,3,0.931677061207782,MH
Zm00001d038537,0,1,1,1,3,0.931677061207782,MH
Zm00001d018742,0,1,1,1,3,0.931677061207782,MH
Zm00001d020234,0,1,1,1,3,0.931677061207782,MH
Zm00001d020236,0,1,1,1,3,0.931677061207782,MH
Zm00001d010155,1,0,1,1,3,0.931677061207782,MH
Zm00001d010159,1,0,1,1,3,0.931677061207782,MH
Zm00001d041696,1,0,1,1,3,0.930376313215024,MH
Zm00001d041697,1,0,1,1,3,0.930376313215024,MH
Zm00001d041698,1,0,1,1,3,0.930376313215024,MH
Zm00001d050834,1,0,1,1,3,0.930376313215024,MH
Zm00001d051056,1,1,1,0,3,0.930376313215024,MH
Zm00001d051057,0,1,1,1,3,0.930376313215024,MH
Zm00001d019822,1,0,1,1,3,0.930376313215024,MH
Zm00001d019659,1,1,1,0,3,0.925636981486869,AN
Zm00001d019660,1,1,1,0,3,0.925636981486869,AN
Zm00001d019665,1,1,1,0,3,0.925636981486869,AN
Zm00001d025899,1,1,0,1,3,0.925004283225234,AN
Zm00001d025900,1,1,0,1,3,0.925004283225234,AN
Zm00001d004661,1,1,1,0,3,0.925004283225234,AN
Zm00001d004913,1,1,0,1,3,0.925004283225234,AN
Zm00001d012928,1,1,0,1,3,0.925004283225234,AN
Zm00001d012929,1,1,0,1,3,0.925004283225234,AN
Zm00001d012930,1,1,0,1,3,0.925004283225234,AN
Zm00001d012931,1,1,0,1,3,0.925004283225234,AN
Zm00001d014193,1,1,0,1,3,0.925004283225234,AN
Zm00001d047516,0,1,1,1,3,0.925004283225234,AN
Zm00001d047517,0,1,1,1,3,0.925004283225234,AN
Zm00001d035937,1,1,0,1,3,0.923628156041642,AN
Zm00001d046479,1,1,1,0,3,0.923628156041642,AN
Zm00001d027370,1,1,0,1,3,0.923143207764846,AN
Zm00001d030681,1,1,0,1,3,0.923143207764846,AN
Zm00001d032667,0,1,1,1,3,0.923143207764846,AN
Zm00001d032668,0,1,1,1,3,0.923143207764846,AN
Zm00001d023881,1,1,0,1,3,0.923143207764846,AN
Zm00001d023882,1,1,0,1,3,0.923143207764846,AN
Zm00001d044425,1,1,1,0,3,0.923143207764846,AN
Zm00001d009687,0,1,1,1,3,0.923143207764846,AN
Zm00001d045079,1,1,0,1,3,0.923143207764846,AN
Zm00001d045080,1,1,0,1,3,0.923143207764846,AN
Zm00001d027895,1,1,1,0,3,0.921526463950855,MH
Zm00001d027896,1,1,1,0,3,0.921526463950855,MH
Zm00001d028692,1,1,1,0,3,0.921526463950855,MH
Zm00001d029860,1,0,1,1,3,0.921526463950855,MH
Zm00001d032771,1,1,1,0,3,0.921526463950855,MH
Zm00001d032773,1,1,1,0,3,0.921526463950855,MH
Zm00001d004592,0,1,1,1,3,0.921526463950855,MH
Zm00001d006460,1,1,1,0,3,0.921526463950855,MH
Zm00001d006461,1,1,1,0,3,0.921526463950855,MH
Zm00001d015945,1,1,1,0,3,0.921526463950855,MH
Zm00001d037713,1,1,1,0,3,0.921526463950855,MH
Zm00001d020036,1,0,1,1,3,0.921526463950855,MH
Zm00001d020484,1,0,1,1,3,0.921526463950855,MH
Zm00001d022227,0,1,1,1,3,0.921526463950855,MH
Zm00001d012596,1,0,1,1,3,0.921526463950855,MH
Zm00001d012597,1,0,1,1,3,0.921526463950855,MH
Zm00001d012598,1,0,1,1,3,0.921526463950855,MH
Zm00001d005241,1,1,1,0,3,0.920707741015664,AN
Zm00001d023262,0,1,1,1,3,0.918677227822859,AN
Zm00001d025506,1,1,1,0,3,0.918677227822859,AN
Zm00001d002085,1,1,0,1,3,0.918677227822859,AN
Zm00001d002086,1,1,0,1,3,0.918677227822859,AN
Zm00001d039547,0,1,1,1,3,0.918677227822859,AN
Zm00001d039548,0,1,1,1,3,0.918677227822859,AN
Zm00001d039549,0,1,1,1,3,0.918677227822859,AN
Zm00001d013954,0,1,1,1,3,0.918677227822859,AN
Zm00001d014196,1,1,1,0,3,0.918677227822859,AN
Zm00001d015138,0,1,1,1,3,0.918677227822859,AN
Zm00001d018135,1,1,1,0,3,0.918677227822859,AN
Zm00001d021654,1,1,1,0,3,0.918677227822859,AN
Zm00001d008630,1,1,1,0,3,0.918677227822859,AN
Zm00001d045491,1,1,0,1,3,0.918677227822859,AN
Zm00001d045492,1,1,0,1,3,0.918677227822859,AN
Zm00001d045493,1,1,0,1,3,0.918677227822859,AN
Zm00001d017700,1,1,1,0,3,0.916290731874155,MH
Zm00001d046916,0,1,1,1,3,0.916290731874155,MH
Zm00001d027807,0,1,1,1,3,0.911040514480684,AN
Zm00001d018127,1,1,0,1,3,0.911040514480684,AN
Zm00001d010055,1,1,0,1,3,0.911040514480684,AN
Zm00001d040755,1,1,0,1,3,0.910952595695978,AN
Zm00001d037159,1,1,0,1,3,0.910952595695978,AN
Zm00001d047503,0,1,1,1,3,0.910952595695978,AN
Zm00001d047504,0,1,1,1,3,0.910952595695978,AN
Zm00001d047744,0,1,1,1,3,0.910952595695978,AN
Zm00001d030549,1,0,1,1,3,0.909965058811903,MH
Zm00001d002259,1,0,1,1,3,0.909965058811903,MH
Zm00001d004586,0,1,1,1,3,0.909965058811903,MH
Zm00001d004591,1,1,1,0,3,0.909965058811903,MH
Zm00001d005901,1,1,1,0,3,0.909965058811903,MH
Zm00001d040252,1,0,1,1,3,0.909965058811903,MH
Zm00001d053109,1,0,1,1,3,0.909965058811903,MH
Zm00001d013319,0,1,1,1,3,0.909965058811903,MH
Zm00001d013320,0,1,1,1,3,0.909965058811903,MH
Zm00001d017363,1,0,1,1,3,0.909965058811903,MH
Zm00001d017364,1,0,1,1,3,0.909965058811903,MH
Zm00001d017365,1,0,1,1,3,0.909965058811903,MH
Zm00001d037239,1,0,1,1,3,0.909965058811903,MH
Zm00001d008529,1,0,1,1,3,0.909965058811903,MH
Zm00001d027846,0,1,1,1,3,0.905775512373942,AN
Zm00001d027847,0,1,1,1,3,0.905775512373942,AN
Zm00001d013257,1,1,0,1,3,0.905585879182744,US
Zm00001d013258,1,1,0,1,3,0.905585879182744,US
Zm00001d038418,1,1,0,1,3,0.905585879182744,US
Zm00001d040301,1,0,1,1,3,0.904100337580117,US
Zm00001d029180,0,1,1,1,3,0.90157518289468,US
Zm00001d046909,0,1,1,1,3,0.90157518289468,US
Zm00001d032766,1,0,1,1,3,0.900848658192202,GH
Zm00001d034590,1,1,1,0,3,0.900848658192202,GH
Zm00001d024060,1,0,1,1,3,0.900848658192202,GH
Zm00001d024068,1,0,1,1,3,0.900848658192202,GH
Zm00001d001948,1,0,1,1,3,0.900848658192202,GH
Zm00001d002148,1,0,1,1,3,0.900848658192202,GH
Zm00001d002149,1,0,1,1,3,0.900848658192202,GH
Zm00001d002150,1,0,1,1,3,0.900848658192202,GH
Zm00001d006197,1,1,0,1,3,0.900848658192202,GH
Zm00001d007240,1,0,1,1,3,0.900848658192202,GH
Zm00001d039717,1,0,1,1,3,0.900848658192202,GH
Zm00001d013122,1,1,1,0,3,0.900848658192202,GH
Zm00001d038424,1,1,0,1,3,0.900848658192202,GH
Zm00001d038982,1,1,0,1,3,0.900848658192202,GH
Zm00001d021662,1,1,1,0,3,0.900848658192202,GH
Zm00001d021664,1,1,1,0,3,0.900848658192202,GH
Zm00001d021665,1,1,1,0,3,0.900848658192202,GH
Zm00001d021666,1,1,1,0,3,0.900848658192202,GH
Zm00001d009421,1,1,1,0,3,0.900848658192202,GH
Zm00001d009422,1,1,1,0,3,0.900848658192202,GH
Zm00001d023300,0,1,1,1,3,0.897251403722842,AN
Zm00001d011401,1,1,0,1,3,0.897251403722842,AN
Zm00001d011402,1,1,0,1,3,0.897251403722842,AN
Zm00001d011403,1,1,0,1,3,0.897251403722842,AN
Zm00001d048627,1,1,1,0,3,0.896148555732872,AN
Zm00001d048628,1,1,1,0,3,0.896148555732872,AN
Zm00001d048629,1,1,1,0,3,0.896148555732872,AN
Zm00001d033634,0,1,1,1,3,0.895880234614278,MH
Zm00001d005402,1,1,0,1,3,0.891880101093882,AN
Zm00001d049019,1,1,1,0,3,0.891880101093882,AN
Zm00001d049548,0,1,1,1,3,0.891880101093882,AN
Zm00001d049550,0,1,1,1,3,0.891880101093882,AN
Zm00001d049551,0,1,1,1,3,0.891880101093882,AN
Zm00001d049552,0,1,1,1,3,0.891880101093882,AN
Zm00001d013376,1,1,0,1,3,0.891880101093882,AN
Zm00001d013688,0,1,1,1,3,0.891880101093882,AN
Zm00001d012564,1,1,1,0,3,0.891880101093882,AN
Zm00001d012566,1,1,1,0,3,0.891880101093882,AN
Zm00001d053236,1,1,1,0,3,0.891714524513457,AN
Zm00001d043700,0,1,1,1,3,0.891105598709658,US
Zm00001d044382,0,1,1,1,3,0.891105598709658,US
Zm00001d014909,1,1,0,1,3,0.891105598709658,US
Zm00001d014911,1,1,0,1,3,0.891105598709658,US
Zm00001d039103,1,0,1,1,3,0.891105598709658,US
Zm00001d039104,1,0,1,1,3,0.891105598709658,US
Zm00001d039105,1,0,1,1,3,0.891105598709658,US
Zm00001d021225,1,1,0,1,3,0.891105598709658,US
Zm00001d021226,1,1,0,1,3,0.891105598709658,US
Zm00001d021227,1,1,0,1,3,0.891105598709658,US
Zm00001d004118,1,1,0,1,3,0.889062574232937,AN
Zm00001d031992,1,1,0,1,3,0.887952867218677,AN
Zm00001d005783,1,1,1,0,3,0.887952867218677,AN
Zm00001d047461,1,1,1,0,3,0.887952867218677,AN
Zm00001d047462,1,1,1,0,3,0.887952867218677,AN
Zm00001d047463,1,1,1,0,3,0.887952867218677,AN
Zm00001d007121,1,1,0,1,3,0.885462266473096,GH
Zm00001d008987,1,0,1,1,3,0.885462266473096,GH
Zm00001d024536,1,1,0,1,3,0.883687224574583,US
Zm00001d024537,1,1,0,1,3,0.883687224574583,US
Zm00001d024798,1,0,1,1,3,0.883687224574583,US
Zm00001d024799,1,0,1,1,3,0.883687224574583,US
Zm00001d025612,1,0,1,1,3,0.883687224574583,US
Zm00001d025613,1,0,1,1,3,0.883687224574583,US
Zm00001d004957,0,1,1,1,3,0.883687224574583,US
Zm00001d006667,1,1,0,1,3,0.883687224574583,US
Zm00001d006668,1,1,0,1,3,0.883687224574583,US
Zm00001d006669,1,1,0,1,3,0.883687224574583,US
Zm00001d006670,1,1,0,1,3,0.883687224574583,US
Zm00001d049048,1,0,1,1,3,0.883687224574583,US
Zm00001d049049,1,0,1,1,3,0.883687224574583,US
Zm00001d052998,1,1,0,1,3,0.883687224574583,US
Zm00001d053277,1,0,1,1,3,0.883687224574583,US
Zm00001d053278,1,0,1,1,3,0.883687224574583,US
Zm00001d053279,1,0,1,1,3,0.883687224574583,US
Zm00001d053280,0,1,1,1,3,0.883687224574583,US
Zm00001d053281,0,1,1,1,3,0.883687224574583,US
Zm00001d053305,0,1,1,1,3,0.883687224574583,US
Zm00001d053452,1,0,1,1,3,0.883687224574583,US
Zm00001d012961,1,1,0,1,3,0.883687224574583,US
Zm00001d012962,1,1,0,1,3,0.883687224574583,US
Zm00001d017927,1,0,1,1,3,0.883687224574583,US
Zm00001d017928,1,0,1,1,3,0.883687224574583,US
Zm00001d036331,0,1,1,1,3,0.883687224574583,US
Zm00001d011631,0,1,1,1,3,0.883687224574583,US
Zm00001d011632,0,1,1,1,3,0.883687224574583,US
Zm00001d002693,1,1,0,1,3,0.883063255612475,US
Zm00001d002694,1,1,0,1,3,0.883063255612475,US
Zm00001d030860,1,1,1,0,3,0.877151362936673,AN
Zm00001d030862,1,1,1,0,3,0.877151362936673,AN
Zm00001d030863,1,1,1,0,3,0.877151362936673,AN
Zm00001d031808,1,1,1,0,3,0.877151362936673,AN
Zm00001d031809,1,1,1,0,3,0.877151362936673,AN
Zm00001d033117,1,1,1,0,3,0.877151362936673,AN
Zm00001d033118,1,1,1,0,3,0.877151362936673,AN
